Date,location,lender_type,buyer_type,buyer_subtype,measure_type,number,value
2020-02-01,VIC,all,owner occupier,all,renovations,373.0,59100000.0
2020-02-01,VIC,all,owner occupier,all,total_exc_refi,7879.0,3675000000.0
2020-02-01,VIC,all,owner occupier,first home buyer,total_exc_refi,2636.0,1130000000.0
2020-02-01,WA,all,all,first home buyer,total_exc_refi,1190.0,422300000.0
2020-02-01,WA,all,investor,all,construction,54.0,23900000.0
2020-02-01,WA,all,investor,all,ext_refi,437.0,175200000.0
2020-02-01,WA,all,investor,all,int_refi,468.0,156600000.0
2020-02-01,WA,all,investor,all,purchase_existing,471.0,171000000.0
2020-02-01,WA,all,investor,all,purchase_land,46.0,14700000.0
2020-02-01,WA,all,investor,all,purchase_new,28.0,8199999.999999999
2020-02-01,WA,all,investor,all,renovations,63.0,3900000.0
2020-02-01,WA,all,investor,all,total_exc_refi,662.0,221700000.0
2020-02-01,WA,all,investor,first home buyer,total_exc_refi,29.0,10000000.0
2020-02-01,WA,all,owner occupier,all,construction,513.0,204200000.0
2020-02-01,WA,all,owner occupier,all,ext_refi,1064.0,427300000.0
2020-02-01,WA,all,owner occupier,all,int_refi,845.0,280600000.0
2020-02-01,WA,all,owner occupier,all,purchase_existing,1869.0,776600000.0
2020-02-01,WA,all,owner occupier,all,purchase_land,197.0,58600000.0
2020-02-01,WA,all,owner occupier,all,purchase_new,116.0,45000000.0
2020-02-01,WA,all,owner occupier,all,renovations,130.0,16000000.0
2020-02-01,WA,all,owner occupier,all,total_exc_refi,2825.0,1100200000.0
2020-02-01,WA,all,owner occupier,first home buyer,total_exc_refi,1161.0,412400000.0
2020-03-01,ACT,all,all,first home buyer,total_exc_refi,246.0,108600000.0
2020-03-01,ACT,all,investor,all,construction,0.0,0.0
2020-03-01,ACT,all,investor,all,ext_refi,158.0,69600000.0
2020-03-01,ACT,all,investor,all,int_refi,97.0,44100000.0
2020-03-01,ACT,all,investor,all,purchase_existing,183.0,87800000.0
2020-03-01,ACT,all,investor,all,purchase_land,0.0,0.0
2020-03-01,ACT,all,investor,all,purchase_new,0.0,0.0
2020-03-01,ACT,all,investor,all,renovations,0.0,0.0
2020-03-01,ACT,all,investor,all,total_exc_refi,269.0,113900000.0
2020-03-01,ACT,all,investor,first home buyer,total_exc_refi,8.0,3100000.0
2020-03-01,ACT,all,owner occupier,all,construction,50.0,24000000.0
2020-03-01,ACT,all,owner occupier,all,ext_refi,370.0,159900000.0
2020-03-01,ACT,all,owner occupier,all,int_refi,230.0,83600000.0
2020-03-01,ACT,all,owner occupier,all,purchase_existing,559.0,285200000.0
2020-03-01,ACT,all,owner occupier,all,purchase_land,29.0,10300000.0
2020-03-01,ACT,all,owner occupier,all,purchase_new,0.0,0.0
2020-03-01,ACT,all,owner occupier,all,renovations,0.0,0.0
2020-03-01,ACT,all,owner occupier,all,total_exc_refi,757.0,358800000.0
2020-03-01,ACT,all,owner occupier,first home buyer,total_exc_refi,238.0,105600000.0
2020-03-01,AUS,all,all,all,total_exc_refi,0.0,19187300000.0
2020-03-01,AUS,all,all,first home buyer,total_exc_refi,10316.0,4397300000.0
2020-03-01,AUS,all,investor,all,construction,1142.0,540700000.0
2020-03-01,AUS,all,investor,all,ext_refi,7695.0,3779400000.0
2020-03-01,AUS,all,investor,all,int_refi,5052.0,2161300000.0
2020-03-01,AUS,all,investor,all,purchase_existing,7943.0,3834200000.0
2020-03-01,AUS,all,investor,all,purchase_land,693.0,210500000.0
2020-03-01,AUS,all,investor,all,purchase_new,738.0,371700000.0
2020-03-01,AUS,all,investor,all,renovations,635.0,94500000.0
2020-03-01,AUS,all,investor,all,total_exc_refi,11151.0,5051500000.0
2020-03-01,AUS,all,investor,first home buyer,total_exc_refi,434.0,196400000.0
2020-03-01,AUS,all,non-resident,all,total,222.0,128900000.0
2020-03-01,AUS,all,owner occupier,all,construction,3559.0,1605500000.0
2020-03-01,AUS,all,owner occupier,all,ext_refi,15147.0,7017900000.0
2020-03-01,AUS,all,owner occupier,all,int_refi,11333.0,4380300000.0
2020-03-01,AUS,all,owner occupier,all,purchase_existing,20944.0,10517200000.0
2020-03-01,AUS,all,owner occupier,all,purchase_land,2538.0,756200000.0
2020-03-01,AUS,all,owner occupier,all,purchase_new,2110.0,1047800000.0
2020-03-01,AUS,all,owner occupier,all,renovations,1506.0,209100000.0
2020-03-01,AUS,all,owner occupier,all,total_exc_refi,30657.0,14135800000.0
2020-03-01,AUS,all,owner occupier,first home buyer,total_exc_refi,9882.0,4200899999.9999995
2020-03-01,AUS,major banks,all,all,total_exc_refi,0.0,13247200000.0
2020-03-01,AUS,major banks,investor,all,total_exc_refi,0.0,3540100000.0
2020-03-01,AUS,major banks,owner occupier,all,total_exc_refi,0.0,9707100000.0
2020-03-01,AUS,non-adis,all,all,total_exc_refi,0.0,892200000.0
2020-03-01,AUS,non-adis,investor,all,total_exc_refi,0.0,309200000.0
2020-03-01,AUS,non-adis,owner occupier,all,total_exc_refi,0.0,583000000.0
2020-03-01,AUS,other adis,all,all,total_exc_refi,0.0,5047900000.0
2020-03-01,AUS,other adis,investor,all,total_exc_refi,0.0,1202200000.0
2020-03-01,AUS,other adis,owner occupier,all,total_exc_refi,0.0,3845700000.0
2020-03-01,NSW,all,all,first home buyer,total_exc_refi,2775.0,1405900000.0
2020-03-01,NSW,all,investor,all,construction,304.0,153500000.0
2020-03-01,NSW,all,investor,all,ext_refi,2752.0,1610200000.0
2020-03-01,NSW,all,investor,all,int_refi,1563.0,823200000.0
2020-03-01,NSW,all,investor,all,purchase_existing,2684.0,1600900000.0
2020-03-01,NSW,all,investor,all,purchase_land,192.0,71700000.0
2020-03-01,NSW,all,investor,all,purchase_new,294.0,186000000.0
2020-03-01,NSW,all,investor,all,renovations,195.0,38300000.0
2020-03-01,NSW,all,investor,all,total_exc_refi,3669.0,2050400000.0
2020-03-01,NSW,all,investor,first home buyer,total_exc_refi,159.0,88400000.0
2020-03-01,NSW,all,owner occupier,all,construction,742.0,376800000.0
2020-03-01,NSW,all,owner occupier,all,ext_refi,4619.0,2530300000.0
2020-03-01,NSW,all,owner occupier,all,int_refi,3494.0,1577500000.0
2020-03-01,NSW,all,owner occupier,all,purchase_existing,6130.0,3853300000.0
2020-03-01,NSW,all,owner occupier,all,purchase_land,595.0,210400000.0
2020-03-01,NSW,all,owner occupier,all,purchase_new,711.0,425400000.0
2020-03-01,NSW,all,owner occupier,all,renovations,506.0,70000000.0
2020-03-01,NSW,all,owner occupier,all,total_exc_refi,8684.0,4936000000.0
2020-03-01,NSW,all,owner occupier,first home buyer,total_exc_refi,2616.0,1317500000.0
2020-03-01,NT,all,all,first home buyer,total_exc_refi,0.0,0.0
2020-03-01,NT,all,investor,all,construction,0.0,0.0
2020-03-01,NT,all,investor,all,ext_refi,30.0,10300000.0
2020-03-01,NT,all,investor,all,int_refi,42.0,18200000.0
2020-03-01,NT,all,investor,all,purchase_existing,33.0,11200000.0
2020-03-01,NT,all,investor,all,purchase_land,0.0,0.0
2020-03-01,NT,all,investor,all,purchase_new,0.0,0.0
2020-03-01,NT,all,investor,all,renovations,0.0,0.0
2020-03-01,NT,all,investor,all,total_exc_refi,38.0,11700000.0
2020-03-01,NT,all,investor,first home buyer,total_exc_refi,0.0,0.0
2020-03-01,NT,all,owner occupier,all,construction,21.0,8600000.0
2020-03-01,NT,all,owner occupier,all,ext_refi,36.0,14400000.0
2020-03-01,NT,all,owner occupier,all,int_refi,47.0,14900000.0
2020-03-01,NT,all,owner occupier,all,purchase_existing,148.0,53000000.0
2020-03-01,NT,all,owner occupier,all,purchase_land,8.0,1400000.0
2020-03-01,NT,all,owner occupier,all,purchase_new,0.0,0.0
2020-03-01,NT,all,owner occupier,all,renovations,0.0,0.0
2020-03-01,NT,all,owner occupier,all,total_exc_refi,188.0,64599999.99999999
2020-03-01,NT,all,owner occupier,first home buyer,total_exc_refi,89.0,32600000.0
2020-03-01,QLD,all,all,first home buyer,total_exc_refi,2053.0,776100000.0
2020-03-01,QLD,all,investor,all,construction,233.0,93400000.0
2020-03-01,QLD,all,investor,all,ext_refi,1305.0,536700000.00000006
2020-03-01,QLD,all,investor,all,int_refi,1119.0,394000000.0
2020-03-01,QLD,all,investor,all,purchase_existing,1626.0,638900000.0
2020-03-01,QLD,all,investor,all,purchase_land,101.0,32100000.0
2020-03-01,QLD,all,investor,all,purchase_new,112.0,45700000.0
2020-03-01,QLD,all,investor,all,renovations,127.0,14000000.0
2020-03-01,QLD,all,investor,all,total_exc_refi,2199.0,824100000.0
2020-03-01,QLD,all,investor,first home buyer,total_exc_refi,90.0,36600000.0
2020-03-01,QLD,all,owner occupier,all,construction,671.0,296200000.0
2020-03-01,QLD,all,owner occupier,all,ext_refi,2365.0,925100000.0
2020-03-01,QLD,all,owner occupier,all,int_refi,2272.0,779300000.0
2020-03-01,QLD,all,owner occupier,all,purchase_existing,4702.0,1953100000.0
2020-03-01,QLD,all,owner occupier,all,purchase_land,407.0,116300000.0
2020-03-01,QLD,all,owner occupier,all,purchase_new,344.0,146100000.0
2020-03-01,QLD,all,owner occupier,all,renovations,353.0,48400000.0
2020-03-01,QLD,all,owner occupier,all,total_exc_refi,6477.0,2560200000.0
2020-03-01,QLD,all,owner occupier,first home buyer,total_exc_refi,1963.0,739500000.0
2020-03-01,SA,all,all,first home buyer,total_exc_refi,550.0,182800000.0
2020-03-01,SA,all,investor,all,construction,63.0,25300000.0
2020-03-01,SA,all,investor,all,ext_refi,448.0,155400000.0
2020-03-01,SA,all,investor,all,int_refi,265.0,71200000.0
2020-03-01,SA,all,investor,all,purchase_existing,595.0,199200000.0
2020-03-01,SA,all,investor,all,purchase_land,25.0,5300000.0
2020-03-01,SA,all,investor,all,purchase_new,29.0,8900000.0
2020-03-01,SA,all,investor,all,renovations,37.0,3100000.0
2020-03-01,SA,all,investor,all,total_exc_refi,749.0,241800000.0
2020-03-01,SA,all,investor,first home buyer,total_exc_refi,26.0,8400000.0
2020-03-01,SA,all,owner occupier,all,construction,300.0,110900000.0
2020-03-01,SA,all,owner occupier,all,ext_refi,1105.0,388700000.0
2020-03-01,SA,all,owner occupier,all,int_refi,671.0,180400000.0
2020-03-01,SA,all,owner occupier,all,purchase_existing,1533.0,564200000.0
2020-03-01,SA,all,owner occupier,all,purchase_land,184.0,37700000.0
2020-03-01,SA,all,owner occupier,all,purchase_new,125.0,50200000.0
2020-03-01,SA,all,owner occupier,all,renovations,104.0,12300000.0
2020-03-01,SA,all,owner occupier,all,total_exc_refi,2246.0,775300000.0
2020-03-01,SA,all,owner occupier,first home buyer,total_exc_refi,524.0,174400000.0
2020-03-01,TAS,all,all,first home buyer,total_exc_refi,0.0,0.0
2020-03-01,TAS,all,investor,all,construction,8.0,3400000.0
2020-03-01,TAS,all,investor,all,ext_refi,105.0,30300000.0
2020-03-01,TAS,all,investor,all,int_refi,70.0,21200000.0
2020-03-01,TAS,all,investor,all,purchase_existing,197.0,62800000.0
2020-03-01,TAS,all,investor,all,purchase_land,23.0,4300000.0
2020-03-01,TAS,all,investor,all,purchase_new,12.0,4000000.0
2020-03-01,TAS,all,investor,all,renovations,14.0,1300000.0
2020-03-01,TAS,all,investor,all,total_exc_refi,254.0,75900000.0
2020-03-01,TAS,all,investor,first home buyer,total_exc_refi,0.0,0.0
2020-03-01,TAS,all,owner occupier,all,construction,66.0,24500000.0
2020-03-01,TAS,all,owner occupier,all,ext_refi,262.0,75400000.0
2020-03-01,TAS,all,owner occupier,all,int_refi,355.0,97000000.0
2020-03-01,TAS,all,owner occupier,all,purchase_existing,515.0,173500000.0
2020-03-01,TAS,all,owner occupier,all,purchase_land,97.0,14900000.0
2020-03-01,TAS,all,owner occupier,all,purchase_new,38.0,13800000.0
2020-03-01,TAS,all,owner occupier,all,renovations,54.0,4500000.0
2020-03-01,TAS,all,owner occupier,all,total_exc_refi,770.0,231200000.0
2020-03-01,TAS,all,owner occupier,first home buyer,total_exc_refi,205.0,61500000.0
2020-03-01,VIC,all,all,first home buyer,total_exc_refi,3076.0,1359700000.0
2020-03-01,VIC,all,investor,all,construction,457.0,234200000.0
2020-03-01,VIC,all,investor,all,ext_refi,2481.0,1198600000.0
2020-03-01,VIC,all,investor,all,int_refi,1457.0,643200000.0
2020-03-01,VIC,all,investor,all,purchase_existing,2140.0,1040900000.0000001
2020-03-01,VIC,all,investor,all,purchase_land,301.0,82800000.0
2020-03-01,VIC,all,investor,all,purchase_new,233.0,107400000.0
2020-03-01,VIC,all,investor,all,renovations,170.0,31200000.0
2020-03-01,VIC,all,investor,all,total_exc_refi,3301.0,1496400000.0
2020-03-01,VIC,all,investor,first home buyer,total_exc_refi,101.0,45700000.0
2020-03-01,VIC,all,owner occupier,all,construction,1176.0,548000000.0
2020-03-01,VIC,all,owner occupier,all,ext_refi,5298.0,2495700000.0
2020-03-01,VIC,all,owner occupier,all,int_refi,3373.0,1351000000.0
2020-03-01,VIC,all,owner occupier,all,purchase_existing,5308.0,2794800000.0
2020-03-01,VIC,all,owner occupier,all,purchase_land,1011.0,299600000.0
2020-03-01,VIC,all,owner occupier,all,purchase_new,636.0,319800000.0
2020-03-01,VIC,all,owner occupier,all,renovations,350.0,60900000.0
2020-03-01,VIC,all,owner occupier,all,total_exc_refi,8481.0,4023000000.0
2020-03-01,VIC,all,owner occupier,first home buyer,total_exc_refi,2975.0,1313900000.0
2020-03-01,WA,all,all,first home buyer,total_exc_refi,1311.0,467900000.0
2020-03-01,WA,all,investor,all,construction,57.0,21400000.0
2020-03-01,WA,all,investor,all,ext_refi,416.0,168400000.0
2020-03-01,WA,all,investor,all,int_refi,439.0,146100000.0
2020-03-01,WA,all,investor,all,purchase_existing,485.0,192500000.0
2020-03-01,WA,all,investor,all,purchase_land,29.0,8000000.0
2020-03-01,WA,all,investor,all,purchase_new,30.0,10200000.0
2020-03-01,WA,all,investor,all,renovations,71.0,5200000.0
2020-03-01,WA,all,investor,all,total_exc_refi,672.0,237200000.0
2020-03-01,WA,all,investor,first home buyer,total_exc_refi,39.0,12100000.0
2020-03-01,WA,all,owner occupier,all,construction,533.0,216500000.0
2020-03-01,WA,all,owner occupier,all,ext_refi,1092.0,428500000.0
2020-03-01,WA,all,owner occupier,all,int_refi,891.0,296600000.0
2020-03-01,WA,all,owner occupier,all,purchase_existing,2049.0,840300000.0
2020-03-01,WA,all,owner occupier,all,purchase_land,207.0,65599999.99999999
2020-03-01,WA,all,owner occupier,all,purchase_new,161.0,56000000.0
2020-03-01,WA,all,owner occupier,all,renovations,104.0,8400000.0
2020-03-01,WA,all,owner occupier,all,total_exc_refi,3054.0,1186800000.0
2020-03-01,WA,all,owner occupier,first home buyer,total_exc_refi,1272.0,455800000.0
2020-04-01,ACT,all,all,first home buyer,total_exc_refi,218.0,97200000.0
2020-04-01,ACT,all,investor,all,construction,0.0,0.0
2020-04-01,ACT,all,investor,all,ext_refi,150.0,64200000.0
2020-04-01,ACT,all,investor,all,int_refi,95.0,48900000.0
2020-04-01,ACT,all,investor,all,purchase_existing,126.0,57600000.0
2020-04-01,ACT,all,investor,all,purchase_land,0.0,0.0
2020-04-01,ACT,all,investor,all,purchase_new,0.0,0.0
2020-04-01,ACT,all,investor,all,renovations,0.0,0.0
2020-04-01,ACT,all,investor,all,total_exc_refi,196.0,83100000.0
2020-04-01,ACT,all,investor,first home buyer,total_exc_refi,9.0,3100000.0
2020-04-01,ACT,all,owner occupier,all,construction,42.0,26000000.0
2020-04-01,ACT,all,owner occupier,all,ext_refi,323.0,141900000.0
2020-04-01,ACT,all,owner occupier,all,int_refi,195.0,77900000.0
2020-04-01,ACT,all,owner occupier,all,purchase_existing,490.0,248100000.0
2020-04-01,ACT,all,owner occupier,all,purchase_land,0.0,0.0
2020-04-01,ACT,all,owner occupier,all,purchase_new,99.0,41200000.0
2020-04-01,ACT,all,owner occupier,all,renovations,0.0,0.0
2020-04-01,ACT,all,owner occupier,all,total_exc_refi,670.0,326400000.0
2020-04-01,ACT,all,owner occupier,first home buyer,total_exc_refi,209.0,94100000.0
2020-04-01,AUS,all,all,all,total_exc_refi,0.0,17346500000.0
2020-04-01,AUS,all,all,first home buyer,total_exc_refi,9161.0,4050400000.0
2020-04-01,AUS,all,investor,all,construction,988.0,448900000.0
2020-04-01,AUS,all,investor,all,ext_refi,7478.0,3835600000.0
2020-04-01,AUS,all,investor,all,int_refi,5550.0,2615600000.0
2020-04-01,AUS,all,investor,all,purchase_existing,6432.0,3371800000.0
2020-04-01,AUS,all,investor,all,purchase_land,634.0,176300000.0
2020-04-01,AUS,all,investor,all,purchase_new,866.0,446800000.0
2020-04-01,AUS,all,investor,all,renovations,526.0,94500000.0
2020-04-01,AUS,all,investor,all,total_exc_refi,9446.0,4538200000.0
2020-04-01,AUS,all,investor,first home buyer,total_exc_refi,392.0,199000000.0
2020-04-01,AUS,all,non-resident,all,total,239.0,167600000.0
2020-04-01,AUS,all,owner occupier,all,construction,3535.0,1578900000.0
2020-04-01,AUS,all,owner occupier,all,ext_refi,15099.0,7194800000.0
2020-04-01,AUS,all,owner occupier,all,int_refi,10224.0,4392300000.0
2020-04-01,AUS,all,owner occupier,all,purchase_existing,17702.0,9317100000.0
2020-04-01,AUS,all,owner occupier,all,purchase_land,2365.0,702600000.0
2020-04-01,AUS,all,owner occupier,all,purchase_new,2002.0,1007900000.0
2020-04-01,AUS,all,owner occupier,all,renovations,1209.0,201800000.0
2020-04-01,AUS,all,owner occupier,all,total_exc_refi,26813.0,12808300000.0
2020-04-01,AUS,all,owner occupier,first home buyer,total_exc_refi,8769.0,3851500000.0
2020-04-01,AUS,major banks,all,all,total_exc_refi,0.0,12029600000.0
2020-04-01,AUS,major banks,investor,all,total_exc_refi,0.0,3246400000.0
2020-04-01,AUS,major banks,owner occupier,all,total_exc_refi,0.0,8783200000.0
2020-04-01,AUS,non-adis,all,all,total_exc_refi,0.0,856700000.0
2020-04-01,AUS,non-adis,investor,all,total_exc_refi,0.0,282900000.0
2020-04-01,AUS,non-adis,owner occupier,all,total_exc_refi,0.0,573800000.0
2020-04-01,AUS,other adis,all,all,total_exc_refi,0.0,4460200000.0
2020-04-01,AUS,other adis,investor,all,total_exc_refi,0.0,1008900000.0
2020-04-01,AUS,other adis,owner occupier,all,total_exc_refi,0.0,3451300000.0
2020-04-01,NSW,all,all,first home buyer,total_exc_refi,2501.0,1325300000.0
2020-04-01,NSW,all,investor,all,construction,268.0,128400000.0
2020-04-01,NSW,all,investor,all,ext_refi,2636.0,1623900000.0
2020-04-01,NSW,all,investor,all,int_refi,1800.0,1087100000.0
2020-04-01,NSW,all,investor,all,purchase_existing,2224.0,1487900000.0
2020-04-01,NSW,all,investor,all,purchase_land,187.0,61700000.0
2020-04-01,NSW,all,investor,all,purchase_new,365.0,223900000.0
2020-04-01,NSW,all,investor,all,renovations,175.0,39300000.0
2020-04-01,NSW,all,investor,all,total_exc_refi,3219.0,1941200000.0
2020-04-01,NSW,all,investor,first home buyer,total_exc_refi,169.0,97800000.0
2020-04-01,NSW,all,owner occupier,all,construction,724.0,362600000.0
2020-04-01,NSW,all,owner occupier,all,ext_refi,4806.0,2791100000.0
2020-04-01,NSW,all,owner occupier,all,int_refi,3146.0,1691100000.0
2020-04-01,NSW,all,owner occupier,all,purchase_existing,5341.0,3593300000.0
2020-04-01,NSW,all,owner occupier,all,purchase_land,602.0,214500000.0
2020-04-01,NSW,all,owner occupier,all,purchase_new,695.0,408000000.0
2020-04-01,NSW,all,owner occupier,all,renovations,396.0,79600000.0
2020-04-01,NSW,all,owner occupier,all,total_exc_refi,7758.0,4657900000.0
2020-04-01,NSW,all,owner occupier,first home buyer,total_exc_refi,2332.0,1227500000.0
2020-04-01,NT,all,all,first home buyer,total_exc_refi,0.0,0.0
2020-04-01,NT,all,investor,all,construction,0.0,0.0
2020-04-01,NT,all,investor,all,ext_refi,25.0,13600000.0
2020-04-01,NT,all,investor,all,int_refi,64.0,23800000.0
2020-04-01,NT,all,investor,all,purchase_existing,29.0,10600000.0
2020-04-01,NT,all,investor,all,purchase_land,0.0,0.0
2020-04-01,NT,all,investor,all,purchase_new,0.0,0.0
2020-04-01,NT,all,investor,all,renovations,0.0,0.0
2020-04-01,NT,all,investor,all,total_exc_refi,38.0,12000000.0
2020-04-01,NT,all,investor,first home buyer,total_exc_refi,0.0,0.0
2020-04-01,NT,all,owner occupier,all,construction,26.0,11200000.0
2020-04-01,NT,all,owner occupier,all,ext_refi,36.0,14200000.0
2020-04-01,NT,all,owner occupier,all,int_refi,55.0,15600000.0
2020-04-01,NT,all,owner occupier,all,purchase_existing,111.0,37500000.0
2020-04-01,NT,all,owner occupier,all,purchase_land,0.0,0.0
2020-04-01,NT,all,owner occupier,all,purchase_new,8.0,1600000.0
2020-04-01,NT,all,owner occupier,all,renovations,0.0,0.0
2020-04-01,NT,all,owner occupier,all,total_exc_refi,161.0,52000000.0
